id,test_id,success,cloud_provider,region,run_time,function_name,allocated_memory,cpu_cores,execution_time,latency,was_cold_start,estimated_costs_per_1m
6312,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.72802734375,1897,f,0.86296
6306,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.7548828125,2214,f,0.90048
6270,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.771728515625,2740,f,0.938
6067,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.7744140625,1982,f,0.86296
5989,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.779541015625,1787,f,0.86296
6343,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.785888671875,2009,f,0.90048
6008,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.791015625,1694,f,0.86296
6304,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.80224609375,2299,f,0.90048
6252,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.814453125,1679,f,0.86296
6182,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.820556640625,1980,f,0.86296
6061,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.83251953125,2822,f,0.938
6283,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.842041015625,2137,f,0.90048
5979,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.84765625,1860,f,0.86296
6289,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.84912109375,2523,f,0.938
6115,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.870849609375,2214,f,0.90048
6087,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.880859375,2259,f,0.90048
6107,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.883544921875,2774,f,0.938
6231,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.887451171875,2270,f,0.90048
5984,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.939697265625,1889,f,0.86296
6152,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.976806640625,2041,f,0.90048
6236,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,111.980224609375,1393,f,0.82544
6313,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.003173828125,2248,f,0.90852
6055,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.01708984375,2582,f,0.946375
6025,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.029541015625,1971,f,0.870665
5996,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.03466796875,1927,f,0.870665
6261,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.046875,2456,f,0.90852
6150,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.04833984375,1355,f,0.83281
6175,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.056640625,1793,f,0.870665
6070,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.067626953125,2019,f,0.90852
6035,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.112060546875,1713,f,0.870665
6166,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.12060546875,2281,f,0.90852
6139,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.22412109375,1278,f,0.83281
6272,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.322998046875,2903,f,0.946375
6074,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.392333984375,2378,f,0.90852
6045,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.4775390625,1824,f,0.870665
6134,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.57373046875,2119,f,0.90852
6241,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.57763671875,1326,f,0.83281
6066,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.723388671875,2605,f,0.946375
5951,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,112.793212890625,2439,f,0.90852
6029,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,113.65185546875,2050,f,0.91656
5970,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,115.5693359375,1834,f,0.89378
6044,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,121.60498046875,2553,f,1.02175
6146,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,121.72607421875,1733,f,0.94001
6145,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,121.785400390625,1443,f,0.89914
6026,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,122.100830078125,1943,f,0.947715
6050,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,122.221923828125,1981,f,0.947715
6320,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,122.33935546875,2267,f,0.98892
5980,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,141.497314453125,2116,f,1.14168
6084,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,141.632080078125,2040,f,1.14168
6322,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,141.654296875,2516,f,1.18925
6018,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,141.78662109375,1879,f,1.09411
6153,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,161.67333984375,2212,f,1.30248
5977,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,161.734375,1956,f,1.24821
6216,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,161.756103515625,2269,f,1.30248
5975,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,161.779541015625,2034,f,1.30248
5998,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,161.908203125,2341,f,1.30248
6170,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,161.9443359375,2410,f,1.30248
6297,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,171.255126953125,2162,f,1.38288
6068,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,171.39111328125,2152,f,1.38288
6157,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,171.452392578125,2469,f,1.38288
5964,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,171.511474609375,2399,f,1.38288
6199,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,171.62548828125,2359,f,1.38288
5992,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,171.689697265625,1984,f,1.32526
6321,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,171.73046875,2211,f,1.38288
6079,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,171.824951171875,2010,f,1.38288
6184,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,181.563720703125,2192,f,1.46328
6127,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,195.31982421875,2193,f,1.57584
5981,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,211.520263671875,2197,f,1.70448
6214,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,222.26806640625,2454,f,1.79292
6125,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,231.091552734375,2777,f,1.943
6262,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,231.208251953125,2776,f,1.943
6034,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,231.222900390625,1739,f,1.78756
6056,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,231.4169921875,2429,f,1.86528
6168,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,240.934326171875,2025,f,1.93764
6092,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,241.051513671875,1926,f,1.86461
5957,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,241.708740234375,1814,f,1.86461
6196,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,242.61279296875,2677,f,2.035125
6123,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,251.317626953125,2490,f,2.02608
6140,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,265.768310546875,1677,f,2.04953
5997,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,271.91064453125,1873,f,2.09576
6186,rq1-aws-python-with-numpy-4,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,294.80859375,2304,f,2.3718
6828,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.3369140625,2880,f,0.603
6845,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.34228515625,1712,f,0.55476
6498,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.35791015625,2651,f,0.603
6634,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.38330078125,2974,f,0.603
6798,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.478515625,2898,f,0.603
6362,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.49462890625,2714,f,0.603
6696,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.523193359375,2342,f,0.57888
6726,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.53271484375,3012,f,0.62712
6793,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.596923828125,2988,f,0.603
6426,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.607421875,2588,f,0.603
6800,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.618408203125,3256,f,0.62712
6557,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.630859375,3518,f,0.65124
6797,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.640380859375,3185,f,0.62712
6836,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.687255859375,2388,f,0.57888
6729,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.693603515625,2843,f,0.603
6596,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.7060546875,3389,f,0.62712
6354,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.79443359375,2492,f,0.57888
6371,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.9189453125,2291,f,0.57888
6540,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.92626953125,2292,f,0.57888
6588,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,71.9697265625,3198,f,0.62712
6582,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,72.09619140625,2533,f,0.611375
6689,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,72.119140625,2738,f,0.611375
6513,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,72.206787109375,2486,f,0.58692
6725,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,72.41796875,3013,f,0.63583
6576,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,72.6787109375,2739,f,0.611375
6424,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.311767578125,2345,f,0.65928
6630,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.38232421875,2368,f,0.65928
6744,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.400390625,2426,f,0.65928
6489,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.410888671875,2477,f,0.65928
6819,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.4111328125,3475,f,0.71422
6412,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.426025390625,2776,f,0.68675
6683,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.427001953125,2863,f,0.68675
6546,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.43896484375,3122,f,0.71422
6706,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.46533203125,2700,f,0.68675
6719,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.470947265625,2310,f,0.65928
6672,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.47900390625,2441,f,0.65928
6473,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.481201171875,2958,f,0.68675
6444,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.499267578125,2309,f,0.65928
6820,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.525146484375,3371,f,0.71422
6760,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.52880859375,2891,f,0.68675
6841,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.530029296875,2526,f,0.68675
6413,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.53955078125,3128,f,0.71422
6460,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.548583984375,2106,f,0.65928
6753,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.55859375,2206,f,0.65928
6772,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.559814453125,2657,f,0.68675
6668,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.56982421875,3024,f,0.71422
6711,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.571044921875,2873,f,0.68675
6821,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.5751953125,3852,f,0.74169
6844,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.575439453125,1659,f,0.63181
6393,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.576171875,2597,f,0.68675
6746,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.57763671875,1522,f,0.63181
6648,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.5810546875,1651,f,0.63181
6774,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.581298828125,2555,f,0.68675
6713,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.582275390625,3137,f,0.71422
6724,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.5849609375,2838,f,0.68675
6692,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.59033203125,2591,f,0.68675
6402,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.593017578125,2469,f,0.65928
6671,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.596435546875,2366,f,0.65928
6709,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.608642578125,2833,f,0.68675
6810,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.609130859375,3208,f,0.71422
6604,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.61083984375,2660,f,0.68675
6495,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.625732421875,2711,f,0.68675
6670,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.645751953125,2565,f,0.68675
6717,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.654541015625,2993,f,0.68675
6815,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.65576171875,3906,f,0.74169
6750,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.6767578125,1484,f,0.60434
6610,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.677001953125,2519,f,0.68675
6395,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.68994140625,2208,f,0.65928
6816,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.703369140625,3850,f,0.74169
6667,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.70751953125,2951,f,0.68675
6690,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.72412109375,3185,f,0.71422
6587,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.72607421875,3311,f,0.71422
6439,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.7294921875,3051,f,0.71422
6567,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.73046875,2844,f,0.68675
6691,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.73291015625,3147,f,0.71422
6795,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.739501953125,2712,f,0.68675
6730,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.739501953125,2900,f,0.68675
6606,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.744140625,2610,f,0.68675
6794,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.754638671875,2708,f,0.68675
6843,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.755859375,2508,f,0.68675
6720,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.755859375,2684,f,0.68675
6509,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.757568359375,2333,f,0.65928
6799,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.7578125,3104,f,0.71422
6609,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.759033203125,2473,f,0.65928
6840,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.7607421875,2692,f,0.68675
6461,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.767333984375,2939,f,0.68675
6681,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.80126953125,2545,f,0.68675
6755,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.8046875,2836,f,0.68675
6392,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.805419921875,2610,f,0.68675
6788,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.8056640625,2874,f,0.68675
6664,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.80908203125,2984,f,0.68675
6537,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.8134765625,2589,f,0.68675
6571,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.81640625,2538,f,0.68675
6391,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.839599609375,2826,f,0.68675
6558,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.843017578125,2512,f,0.68675
6469,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.8486328125,2516,f,0.68675
6698,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.85791015625,2777,f,0.68675
6700,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.860595703125,2016,f,0.65928
6707,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.869140625,2707,f,0.68675
6428,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.873291015625,2471,f,0.65928
6478,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.9052734375,4180,f,0.76916
6501,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.9248046875,2546,f,0.68675
6494,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.93017578125,2201,f,0.65928
6715,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.937744140625,2519,f,0.68675
6476,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.951416015625,2993,f,0.68675
6743,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.954833984375,2582,f,0.68675
6658,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.9599609375,3607,f,0.74169
6521,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.978271484375,2601,f,0.68675
6360,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.98876953125,2982,f,0.68675
6387,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,81.99755859375,2658,f,0.68675
6654,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,82.01318359375,3348,f,0.72293
6560,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,82.0166015625,2401,f,0.66732
6559,rq1-aws-python-with-numpy-5,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,82.067626953125,2579,f,0.695125
