id,test_id,success,cloud_provider,region,run_time,function_name,allocated_memory,cpu_cores,execution_time,latency,was_cold_start,estimated_costs_per_1m
1401,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,185.73,209,f,1.80224
1399,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,185.98,210,f,1.80224
1331,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,186.13,208,f,1.80224
1335,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,186.15,236,f,1.80224
1394,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,186.3,227,f,1.80224
1385,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,186.3,209,f,1.80224
1404,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,186.42,219,f,1.80224
1353,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,186.56,209,f,1.80224
1379,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,186.59,211,f,1.80224
1393,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,187.04,212,f,1.80224
1371,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,187.07,317,f,1.80224
1392,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,187.15,218,f,1.80224
1411,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,187.17,207,f,1.80224
1412,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,187.27,229,f,1.80224
1369,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,187.59,212,f,1.80224
1372,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,187.77,313,f,1.80224
1389,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,187.8,213,f,1.80224
1327,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,188.04,220,f,1.80224
1419,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,188.06,315,f,1.80224
1380,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,189.01,233,f,1.80224
1359,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,189.55,218,f,1.80224
1363,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,189.71,211,f,1.80224
1340,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,189.78,224,f,1.80224
1360,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,191.17,220,f,1.80224
1418,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,191.5,208,f,1.80224
1407,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,193.37,206,f,1.80224
1408,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,193.55,223,f,1.80224
1420,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,194.02,313,f,1.80224
1374,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,194.09,308,f,1.80224
1395,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,194.65,210,f,1.80224
1323,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,195.03,247,f,1.80224
1339,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,195.07,209,f,1.80224
1321,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,195.16,875,t,1.892352
1406,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,195.27,214,f,1.80224
1357,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,195.28,382,f,1.80224
1384,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,195.97,215,f,1.80224
1375,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,196.43,210,f,1.80224
1326,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,197.8,216,f,1.80224
1366,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,197.93,302,f,1.80224
1377,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,198.53,212,f,1.80224
1358,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,200.39,214,f,2.70336
1367,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,200.58,301,f,2.70336
1329,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,200.81,209,f,2.70336
1328,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,200.84,249,f,2.70336
1338,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,201.35,213,f,2.70336
1382,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,201.42,219,f,2.70336
1354,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,201.69,313,f,2.70336
1415,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,202.64,336,f,2.70336
1349,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,202.85,213,f,2.70336
1322,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,203.26,242,f,2.70336
1391,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,203.52,211,f,2.70336
1405,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,204.79,208,f,2.70336
1364,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,205.68,292,f,2.70336
1356,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,205.93,221,f,2.70336
1396,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,206.23,217,f,2.70336
1348,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,207.1,291,f,2.70336
1416,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,207.7,222,f,2.70336
1336,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,208.98,294,f,2.70336
1368,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,209.53,293,f,2.70336
1352,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,210.24,258,f,2.70336
1388,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,211.52,215,f,2.70336
1365,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,211.84,291,f,2.70336
1330,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,214.49,203,f,2.70336
1381,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,215.37,208,f,2.70336
1376,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,219.36,278,f,2.70336
1347,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,230.21,283,f,2.70336
1332,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,272.26,310,f,2.70336
1387,rq1-azure-python-small,t,Azure Function App,Germany West Central,python3.9,matrix-multiplication,1,1,289.93,225,f,2.70336
1632,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,78.87,1737,f,0.991232
1669,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,79.21,1697,f,0.991232
1707,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,92.36,1645,f,0.991232
1703,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,92.38,1649,f,0.991232
1714,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,92.65,1626,f,0.991232
1694,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,92.84,1681,f,0.991232
1647,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,93.14,1679,f,0.991232
1650,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,93.26,1695,f,0.991232
1667,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,93.44,1793,f,0.991232
1666,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,93.45,1678,f,0.991232
1676,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,93.54,1684,f,0.991232
1684,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,93.58,1678,f,0.991232
1718,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,93.64,1661,f,0.991232
1675,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,93.74,1680,f,0.991232
1691,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,93.76,1692,f,0.991232
1710,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,93.92,1699,f,0.991232
1687,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,93.97,1657,f,0.991232
1634,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,93.98,1682,f,0.991232
1636,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.01,1649,f,0.991232
1679,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.04,1695,f,0.991232
1640,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.08,1682,f,0.991232
1652,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.23,1671,f,0.991232
1709,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.23,1683,f,0.991232
1655,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.39,1642,f,0.991232
1662,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.47,1638,f,0.991232
1672,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.5,1705,f,0.991232
1627,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.53,1722,f,0.991232
1708,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.58,1859,f,0.991232
1635,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.71,1644,f,0.991232
1654,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.74,1676,f,0.991232
1693,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.76,1681,f,0.991232
1663,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.83,1680,f,0.991232
1648,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.84,1683,f,0.991232
1698,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,94.91,1653,f,0.991232
1713,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,95,1664,f,0.991232
1659,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,95.02,1680,f,0.991232
1639,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,95.2,1680,f,0.991232
1644,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,95.29,1651,f,0.991232
1706,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,95.38,1665,f,0.991232
1699,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,95.4,1698,f,0.991232
1674,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,95.51,2490,f,0.991232
1688,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,95.57,2394,f,0.991232
1651,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,95.6,1692,f,0.991232
1689,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,95.8,1846,f,0.991232
1643,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,95.84,1638,f,0.991232
1683,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,95.84,1693,f,0.991232
1633,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,95.92,1708,f,0.991232
1702,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,95.96,1712,f,0.991232
1673,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,96.07,1643,f,0.991232
1649,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,96.25,1770,f,0.991232
1712,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,96.41,1642,f,0.991232
1671,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,96.44,1621,f,0.991232
1692,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,96.51,1679,f,0.991232
1658,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,96.63,1680,f,0.991232
1717,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,96.74,1796,f,0.991232
1670,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,96.77,1779,f,0.991232
1680,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,97.1,1700,f,0.991232
1626,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,97.41,1675,f,0.991232
1695,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,97.72,1683,f,0.991232
1653,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,97.72,1681,f,0.991232
1623,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,97.75,1620,f,0.991232
1622,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,97.92,2085,f,0.991232
1630,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,97.92,1884,f,0.991232
1668,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,98.79,1783,f,0.991232
1711,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,99.32,1662,f,0.991232
1621,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,99.59,2289,t,0.991232
1631,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,100.09,1638,f,1.982464
1690,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,100.16,1674,f,1.982464
1628,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,102.55,1803,f,1.982464
1681,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,109.01,1667,f,1.982464
1685,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,109.27,1770,f,1.982464
1677,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,113.49,1690,f,1.982464
1704,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,114.52,1689,f,1.982464
1656,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,115,1734,f,1.982464
1645,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,115.15,1686,f,1.982464
1660,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,115.75,1763,f,1.982464
1720,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,116.11,1659,f,1.982464
1696,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,116.48,1663,f,1.982464
1700,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,117.44,1679,f,1.982464
1637,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,119.4,1642,f,1.982464
1682,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,120.11,1658,f,1.982464
1701,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,120.49,1655,f,1.982464
1686,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,121.47,1611,f,1.982464
1665,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,122.51,1657,f,1.982464
1661,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,123.21,1597,f,1.982464
1641,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,124.37,1706,f,1.982464
1625,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,124.52,1636,f,1.982464
1642,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,124.87,1598,f,1.982464
1715,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,133.6,1672,f,1.982464
1719,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,134.85,1666,f,1.982464
1657,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,135.07,1641,f,1.982464
1664,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,137.31,1742,f,1.982464
1716,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,137.96,1628,f,1.982464
1697,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,139.54,1691,f,1.982464
1646,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,140.57,1642,f,1.982464
1638,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,141.13,1743,f,1.982464
1705,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,141.52,1640,f,1.982464
1678,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,143.11,1598,f,1.982464
1629,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,151.7,1703,f,1.982464
1624,rq1-azure-python-with-numpy-large,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,157.7,1855,f,1.982464
1536,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,34.01,780,f,0.946176
1550,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,34.05,772,f,0.946176
1539,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,34.74,770,f,0.946176
1534,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,34.78,766,f,0.946176
1543,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,34.88,785,f,0.946176
1524,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,34.92,762,f,0.946176
1526,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,35.33,769,f,0.946176
1546,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,35.48,750,f,0.946176
1531,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,35.91,795,f,0.946176
1548,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,36.08,769,f,0.946176
1529,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,36.12,768,f,0.946176
1551,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,36.19,845,f,0.946176
1545,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,36.26,753,f,0.946176
1554,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,36.33,794,f,0.946176
1558,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,36.5,838,f,0.946176
1540,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,36.59,750,f,0.946176
1530,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,36.77,777,f,0.946176
1527,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,36.87,763,f,0.946176
1523,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,46.86,911,f,0.946176
1549,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,47.31,860,f,0.946176
1533,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,48.06,740,f,0.946176
1522,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,49.75,837,f,0.946176
1547,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,50.07,957,f,0.946176
1544,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,50.07,756,f,0.946176
1528,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,50.31,744,f,0.946176
1538,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,50.66,755,f,0.946176
1541,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,50.77,746,f,0.946176
1564,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,51.04,976,f,0.946176
1579,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,51.11,736,f,0.946176
1573,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,51.39,740,f,0.946176
1535,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,51.48,755,f,0.946176
1525,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,51.48,745,f,0.946176
1542,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,51.51,750,f,0.946176
1593,rq1-azure-python-with-numpy-medium,t,Azure Function App,Germany West Central,python3.9 with numpy,matrix-multiplication,1,1,51.6,778,f,0.946176
